route,xD,yD,xF,yF,tmja,tmja1,tmja2,tmja3,tmja4,tmja5
A0046,"852677,36","6511078,31","850779,58","6509803,23",80882.0,78912.0,78327.0,,,78064.0
A0046,"850779,58","6509803,23","850580,47","6509733,37",80882.0,78912.0,78327.0,,,78064.0
A0046,"850580,47","6509733,37","850069,34","6509465,43",71988.0,,,71958.0,73345.0,71493.0
A0046,"850069,34","6509465,43","849736,9","6508787,01",71988.0,,,71958.0,73345.0,71493.0
A0046,"849736,9","6508787,01","848777,53","6506806,44",61465.0,59150.0,59614.0,,,60391.0
A0046,"848777,53","6506806,44","844369,34","6501434,78",52661.0,,,,,53827.0
A0046,"844369,34","6501434,78","840302,41","6500067,28",,,,,,
A0047,"839868,34","6500377,32","828321,53","6494819,18",55806.0,55586.0,56231.0,0.0,60415.0,60283.0
A0047,"828321,53","6494819,18","828317,71","6494818,16",,,,,,
A0047,"828317,71","6494818,16","821574,26","6489724,61",0.0,74778.0,74682.0,0.0,79299.0,77882.0
A0047,"821574,26","6489724,61","817318,62","6488350,57",0.0,0.0,64363.0,0.0,68968.0,67626.0
A0047,"817318,62","6488350,57","817237,34","6487792,14",0.0,0.0,64363.0,0.0,68968.0,67626.0
A0047,"817237,34","6487792,14","816718,4","6485990,78",0.0,0.0,64363.0,0.0,68968.0,67626.0
A0048,"883012,59","6499035,53","883013,26","6498979,7",32704.0,32028.0,31655.0,31171.0,31483.0,30907.0
A0048,"883013,26","6498979,7","893425,28","6479477,4",32704.0,32028.0,31655.0,31171.0,31483.0,30907.0
A0048,"893425,28","6479477,4","900864,11","6474953,28",36376.0,35194.0,34461.0,33881.0,34197.0,33451.0
A0048,"900864,11","6474953,28","904134,39","6472448,71",42765.0,41073.0,39998.0,39514.0,39859.0,38788.0
A0048,"904134,39","6472448,71","905348,48","6469045,78",45656.0,45365.0,44247.0,43743.0,43999.0,42696.0
A0048,"905348,48","6469045,78","905499,26","6468229,2",50416.0,50408.0,49593.0,48990.0,49623.0,48721.0
A0048,"905499,26","6468229,2","905872,14","6467106,85",50416.0,50408.0,49593.0,48990.0,49623.0,48721.0
A0048,"905872,14","6467106,85","908834,67","6463261,19",88696.0,88049.0,87960.0,87288.0,88946.0,88385.0
A0048,"908834,67","6463261,19","909533,47","6461845,57",92781.0,92822.0,92969.0,0.0,0.0,0.0
A0048,"909533,47","6461845,57","909991,87","6461191,12",92781.0,92822.0,92969.0,0.0,0.0,0.0
A0048,"909991,87","6461191,12","910103,18","6461087,08",,,,,,
A0049,"905357,72","6469131,28","897827,19","6468197,83",23515.0,22864.0,22657.0,21759.0,21905.0,21655.0
A0049,"897827,19","6468197,83","890198,58","6458346,25",22983.0,22366.0,22183.0,21288.0,21525.0,21325.0
A0049,"890198,58","6458346,25","882738,28","6451203,64",22278.0,21683.0,21568.0,20618.0,20865.0,20643.0
A0049,"882738,28","6451203,64","874243,16","6444995,49",20472.0,19922.0,19789.0,18972.0,19168.0,19020.0
A0049,"874243,16","6444995,49","873539,09","6443273,14",20472.0,19922.0,19789.0,18972.0,19168.0,19020.0
A0049,"873539,09","6443273,14","863953,97","6438235,63",20828.0,20270.0,20101.0,19312.0,19500.0,19350.0
A0049,"863953,97","6438235,63","860785,96","6437761,61",36297.0,35556.0,35040.0,34369.0,34345.0,29313.0
A0049,"860785,96","6437761,61","860217,97","6437659,07",31037.0,30305.0,29889.0,29288.0,29285.0,28579.0
A0049,"860217,97","6437659,07","859889,07","6437431,02",46672.0,45843.0,45571.0,44610.0,44661.0,43768.0
A0050,"894939,76","6245659,68","896302,73","6245848,31",89420.0,90086.0,89195.0,89195.0,89195.0,90187.0
A0050,"896302,73","6245848,31","901544,03","6246774,56",124105.0,126196.0,124947.0,124947.0,124947.0,124846.0
A0050,"901544,03","6246774,56","904454,86","6246115,14",0.0,111746.0,110640.0,110640.0,110640.0,102199.0
A0050,"904454,86","6246115,14","906795,94","6246537,18",113149.0,111824.0,110717.0,110717.0,110717.0,107806.0
A0050,"906795,94","6246537,18","909010,71","6246129,06",71570.0,72077.0,71364.0,71364.0,71364.0,70818.0
A0050,"909010,71","6246129,06","909064,78","6246110,16",,,,,,
A0050,"909064,78","6246110,16","910229,76","6243953,93",,,,,,
A0050,"910229,76","6243953,93","910883,05","6241848,87",83250.0,81426.0,79450.0,78810.0,80130.0,79410.0
A0050,"910883,05","6241848,87","910631,12","6241264,87",,,,,,
A0050,"910631,12","6241264,87","909798,86","6239243,04",74040.0,72951.0,71380.0,70480.0,71660.0,70690.0
A0050,"909798,86","6239243,04","910818,99","6237336,45",76725.0,80637.0,72633.0,72171.0,73376.0,72217.0
A0050,"910818,99","6237336,45","911195,64","6237257,4",76725.0,80637.0,72633.0,72171.0,73376.0,72217.0
A0050,"911195,64","6237257,4","911811,71","6237345,85",48515.0,50851.0,45380.0,45097.0,46235.0,46040.0
A0050,"911811,71","6237345,85","917669,77","6236294,14",48515.0,50851.0,45380.0,45097.0,46235.0,46040.0
A0050,"917669,77","6236294,14","918756,37","6236474,56",48515.0,50851.0,45380.0,45097.0,46235.0,46040.0
A0050,"918756,37","6236474,56","924739,43","6236522,76",,,,,,
A0050,"924739,43","6236522,76","925381,42","6231474,62",46550.0,49514.0,43764.0,43148.0,44053.0,43626.0
A0050,"925381,42","6231474,62","925393,63","6231470,12",47528.0,48884.0,43209.0,42598.0,43498.0,43130.0
A0050,"925393,63","6231470,12","925604,56","6231410,69",47528.0,48884.0,43209.0,42598.0,43498.0,43130.0
A0050,"925604,56","6231410,69","932331,92","6228704,62",47528.0,48884.0,43209.0,42598.0,43498.0,43130.0
A0050,"932331,92","6228704,62","934343,4","6229419,98",46929.0,83055.0,81400.0,78430.0,80770.0,80400.0
A0050,"934343,4","6229419,98","935873,68","6229511,02",89889.0,,87080.0,84760.0,87030.0,85150.0
A0050,"935873,68","6229511,02","936885,85","6229577,85",0.0,103829.0,102801.0,102801.0,102801.0,97451.0
A0050,"936885,85","6229577,85","937593,55",6229710,0.0,62874.0,62252.0,62252.0,62252.0,75934.0
A0050,"937593,55",6229710,"940652,09","6229254,2",,,,,,
A0051,"890563,42","6257972,76","890992,89","6258837,21",71352.0,83216.0,82393.0,82393.0,82393.0,81438.0
A0051,"890992,89","6258837,21","891665,45","6260483,19",117628.0,126660.0,125406.0,125406.0,125406.0,119841.0
A0051,"891665,45","6260483,19","893343,92","6261697,01",116174.0,106840.0,105783.0,105783.0,105783.0,110803.0
A0051,"893343,92","6261697,01","894854,37","6266254,34",54841.0,72509.0,71792.0,71792.0,71792.0,69885.0
A0051,"894854,37","6266254,34","894706,42","6269413,03",0.0,57908.0,57335.0,57335.0,57335.0,56081.0
A0051,"894706,42","6269413,03","895200,63","6270669,19",0.0,67522.0,66854.0,66854.0,66854.0,64235.0
A0051,"895200,63","6270669,19","896108,45","6271160,89",0.0,110587.0,109493.0,109493.0,109493.0,105227.0
A0051,"896108,45","6271160,89","896396,69","6271831,24",0.0,79489.0,78702.0,78702.0,78702.0,76794.0
A0051,"896396,69","6271831,24","896351,63","6273105,52",0.0,90158.0,89266.0,89266.0,89266.0,85775.0
A0051,"898927,69","6276947,84","900611,92","6280282,56",,,,,,
A0051,"900611,92","6280282,56",901647,"6281814,03",54770.0,53169.0,54770.0,54240.0,54250.0,53150.0
A0051,901647,"6281814,03","901676,17","6287749,63",25989.0,27279.0,25127.0,24797.0,25154.0,24789.0
A0051,"901676,17","6287749,63","920089,49","6293302,62",22434.0,23454.0,21365.0,21065.0,21550.0,21361.0
A0051,"920089,49","6293302,62","920535,1","6294491,62",20405.0,21453.0,19455.0,19300.0,19624.0,19399.0
A0051,"920535,1","6294491,62","921738,3","6296979,99",20405.0,21453.0,19455.0,19300.0,19624.0,19399.0
A0051,"921738,3","6296979,99","926627,7","6304761,69",20405.0,21453.0,19455.0,19300.0,19624.0,19399.0
A0051,"926627,7","6304761,69","932280,7","6317802,5",17829.0,18777.0,17384.0,17376.0,17721.0,17409.0
A0051,"932280,7","6317802,5","937735,35","6331344,78",15772.0,16665.0,15458.0,15439.0,15848.0,15600.0
A0051,"937735,35","6331344,78","938504,37","6340779,89",12792.0,13546.0,12568.0,12507.0,12804.0,12600.0
A0051,"938504,37","6340779,89","936259,02","6345581,18",13601.0,14377.0,13408.0,13368.0,13733.0,13582.0
A0051,"936259,02","6345581,18","933123,31","6351292,9",12461.0,13198.0,12372.0,12184.0,12576.0,12406.0
A0051,"933123,31","6351292,9",932269,"6354647,83",8241.0,8768.0,8110.0,7938.0,8206.0,8231.0
A0051,932269,"6354647,83","940947,94","6376042,78",8241.0,8768.0,8110.0,7938.0,8206.0,8231.0
A0051N,"911014,57","6449838,86","910799,5","6449255,69",23961.0,23412.0,23138.0,22679.0,22391.0,21837.0
A0051N,"910799,5","6449255,69","910150,24","6446564,64",23961.0,23412.0,23138.0,22679.0,22390.0,21837.0
A0051N,"910150,24","6446564,64","910814,56","6445403,87",20075.0,19271.0,18410.0,18809.0,18542.0,18026.0
A0051N,"910814,56","6445403,87","908960,32","6432534,67",5836.0,5651.0,5688.0,5903.0,6182.0,5892.0
A0051N,"908960,32","6432534,67","909215,87","6431312,13",5820.0,5651.0,5688.0,5903.0,6182.0,5892.0
A0051N,"909215,87","6431312,13","907241,08","6426671,83",5820.0,5651.0,5688.0,5903.0,6182.0,5892.0
A0052,"906980,22","6268061,29","910925,86","6257518,17",41877.0,42978.0,38738.0,38116.0,38354.0,37670.0
A0052,"910925,86","6257518,17","912397,81","6254354,66",50510.0,52197.0,47227.0,46539.0,47039.0,46237.0
A0052,"912397,81","6254354,66","912552,61","6253951,47",50510.0,52197.0,47227.0,46539.0,47039.0,46237.0
A0052,"912552,61","6253951,47","910310,59","6250183,57",67935.0,70680.0,64254.0,63310.0,63824.0,62957.0
A0052,"910310,59","6250183,57","910226,55","6250022,63",67935.0,70680.0,64254.0,63310.0,63824.0,62957.0
A0052,"910226,55","6250022,63","910248,02","6249673,47",,,,,,
A0052,"910248,02","6249673,47","910213,41","6247750,59",35470.0,33591.0,32940.0,33780.0,34320.0,32580.0
A0052,"910213,41","6247750,59","909978,02","6246486,89",,,,,,
A0052,"909978,02","6246486,89","910128,84","6245371,2",53450.0,53635.0,49630.0,51620.0,52450.0,51910.0
A0054,"808041,44","6302551,51","808542,06","6302020,74",,,,,,
A0054,"808542,06","6302020,74","810704,22","6301618,41",42477.0,41424.0,40544.0,40196.0,41343.0,40793.0
A0054,"810704,22","6301618,41","814926,07","6296518,35",40121.0,39050.0,38248.0,37739.0,38547.0,38067.0
A0054,"814926,07","6296518,35","823361,35","6290761,44",37994.0,36983.0,36354.0,36058.0,36870.0,36583.0
A0054,"823361,35","6290761,44","825538,03","6288349,53",37994.0,36983.0,36354.0,36058.0,36870.0,36583.0
A0054,"825538,03","6288349,53","825596,12","6288345,16",37994.0,36983.0,36354.0,36058.0,36870.0,36583.0
A0054,"847852,92","6283715,51","863507,29",6284246,,,,,,
A0054,"863507,29",6284246,"867881,35","6282810,82",36936.0,35784.0,35073.0,34183.0,33187.0,32648.0
A0054,"867881,35","6282810,82","869726,79","6283091,55",37548.0,36318.0,35613.0,34723.0,33787.0,33269.0
A0054,"869726,79","6283091,55","871717,6","6283329,71",47292.0,45994.0,45083.0,44093.0,43115.0,42385.0
A0055,"892215,8","6248828,74","891854,27","6249325,17",38731.0,46217.0,45760.0,45760.0,45760.0,41717.0
A0055,"891854,27","6249325,17","891307,17","6250490,25",0.0,69603.0,68914.0,68914.0,68914.0,65775.0
A0055,"891307,17","6250490,25","890714,32","6251456,76",0.0,51018.0,50513.0,50513.0,50513.0,62570.0
A0055,"890714,32","6251456,76","890360,48","6252311,58",0.0,63989.0,63356.0,63356.0,63356.0,65910.0
A0055,"890360,48","6252311,58","890268,87","6253669,19",0.0,58044.0,57470.0,57470.0,57470.0,61795.0
A0055,"890268,87","6253669,19","886454,15","6257527,99",0.0,67345.0,66679.0,66679.0,66679.0,61127.0
A0055,"886454,15","6257527,99","885845,67","6258310,15",0.0,19369.0,19178.0,19178.0,19178.0,18119.0
A0055,"885845,67","6258310,15","885836,81","6258308,88",0.0,19369.0,19178.0,19178.0,19178.0,18119.0
A0055,"885836,81","6258308,88","880393,59","6256125,58",0.0,69287.0,68601.0,68601.0,68601.0,73918.0
A0055,"880393,59","6256125,58","877086,78","6255143,37",0.0,58900.0,58317.0,58317.0,58317.0,58814.0
A0055,"877086,78","6255143,37","872373,2","6257379,58",0.0,50808.0,50305.0,50305.0,50305.0,50744.0
A0055,"872373,2","6257379,58","870487,53","6258064,43",0.0,63651.0,63021.0,63021.0,63021.0,63574.0
A0055,"870487,53","6258064,43","868986,23","6257735,82",0.0,69492.0,68804.0,68804.0,68804.0,69403.0
A0055,"868986,23","6257735,82","865986,84","6257428,15",0.0,56043.0,55489.0,55489.0,55489.0,55965.0
A0055,"865986,84","6257428,15","865079,01","6258710,63",69742.0,78658.0,77880.0,77880.0,77880.0,78166.0
A0055,"865079,01","6258710,63","864099,32","6259091,62",66500.0,75002.0,74260.0,74260.0,74260.0,74537.0
A0057,"940652,09","6229254,2","942808,44","6230516,46",0.0,105304.0,104262.0,104262.0,104262.0,103372.0
A0057,"942808,44","6230516,46","943851,48","6231124,4",0.0,116202.0,115052.0,115052.0,115052.0,106274.0
A0057,"943851,48","6231124,4",944760,"6231650,71",0.0,94089.0,93158.0,93158.0,93158.0,91178.0
A0057,944760,"6231650,71","946202,9","6231892,84",0.0,86747.0,85889.0,85889.0,85889.0,85090.0
A0057,"946202,9","6231892,84","946493,39","6231980,88",0.0,86747.0,85889.0,85889.0,85889.0,85090.0
A0057,"946493,39","6231980,88","946713,71","6232147,27",0.0,71482.0,70775.0,70775.0,70775.0,70830.0
A0057,"946713,71","6232147,27","946729,95","6232165,69",80020.0,77001.0,77050.0,79330.0,77480.0,76410.0
A0057,"946729,95","6232165,69","947830,3","6233542,78",80020.0,77001.0,77050.0,79330.0,77480.0,76410.0
A0057,"947830,3","6233542,78","947302,49","6237739,28",75950.0,74345.0,74460.0,75450.0,74550.0,
A0057,"947302,49","6237739,28","949455,63","6240667,86",,,,,,
A0057,"949455,63","6240667,86","950637,99","6242643,68",46020.0,45114.0,45200.0,45111.0,44890.0,44040.0
A0057,"950637,99","6242643,68","951397,72","6243695,84",,,,,,
A0057,"951397,72","6243695,84","959727,59","6248797,75",15850.0,16534.0,15092.0,15129.0,15087.0,15019.0
A0057,"959727,59","6248797,75","971816,49","6260642,52",14370.0,15016.0,13779.0,13868.0,13771.0,13744.0
A0057,"971816,49","6260642,52","972205,87","6261418,33",20151.0,21062.0,19281.0,19360.0,19611.0,19578.0
A0057,"972205,87","6261418,33","972332,06","6261447,16",20151.0,21062.0,19281.0,19360.0,19611.0,19578.0
A0061,"577069,12","6283244,46","577212,61","6282115,13",,,,,,
A0061,"577212,61","6282115,13","577627,37","6279835,53",112859.0,,,110294.0,,105234.0
A0061,"577627,37","6279835,53","578315,29","6278343,66",105494.0,,,102594.0,100472.0,97715.0
A0061,"578315,29","6278343,66","578370,28","6275975,05",102156.0,,,98410.0,97333.0,90189.0
A0061,"578370,28","6275975,05","578696,6",6273107,,,,,,
A0061,"578696,6",6273107,"578907,27","6272787,54",55811.0,53912.0,52709.0,52072.0,49725.0,48663.0
A0061,"578907,27","6272787,54","585116,79","6263588,75",55811.0,53912.0,52709.0,52072.0,49725.0,48663.0
A0061,"585116,79","6263588,75","587143,97","6261790,48",51892.0,50357.0,49319.0,52072.0,49405.0,
A0061,"587143,97","6261790,48","590894,06","6258749,2",51892.0,50357.0,49319.0,52072.0,49405.0,
A0061,"590894,06","6258749,2","594091,8","6256090,81",42490.0,41285.0,40562.0,49096.0,41024.0,40675.0
A0061,"594091,8","6256090,81","603988,72","6250569,95",37011.0,36042.0,35399.0,40381.0,35854.0,35742.0
A0061,"603988,72","6250569,95","614329,79","6243821,23",37011.0,36042.0,35399.0,40381.0,35854.0,35742.0
A0061,"614329,79","6243821,23","626636,36","6237885,51",35968.0,35046.0,34438.0,35293.0,34910.0,34903.0
A0061,"626636,36","6237885,51","643343,51","6233099,56",36645.0,35701.0,35049.0,34249.0,35551.0,35552.0
A0061,"643343,51","6233099,56","652815,19","6232993,93",36091.0,35147.0,34547.0,34851.0,35095.0,35100.0
A0061,"652815,19","6232993,93","668720,36","6230178,05",38669.0,37578.0,36863.0,34318.0,37458.0,37446.0
A0061,"668720,36","6230178,05","669643,64","6230463,65",38669.0,37578.0,36863.0,34318.0,37458.0,37446.0
A0061,"669643,64","6230463,65","679000,86","6229997,08",38669.0,37578.0,36863.0,34318.0,37458.0,37446.0
A0061,"679000,86","6229997,08","699025,87","6228688,9",39151.0,37938.0,37157.0,36577.0,37746.0,37818.0
A0062,"418866,51","6415152,2","423081,25","6405546,7",70168.0,63914.0,67024.0,66482.0,66592.0,45255.0
A0062,"423081,25","6405546,7","423081,67","6405545,8",,,,,,
A0062,"423081,67","6405545,8","432677,73","6395197,51",45299.0,43859.0,43082.0,42390.0,42599.0,40682.0
A0062,"432677,73","6395197,51","440636,06","6388016,76",41060.0,39777.0,39202.0,38505.0,38737.0,36816.0
A0062,"440636,06","6388016,76","446268,75","6386388,45",31272.0,30009.0,29277.0,28565.0,28686.0,23773.0
A0062,"446268,75","6386388,45","457929,16","6383373,42",24644.0,23783.0,23484.0,23140.0,23445.0,23481.0
A0062,"457929,16","6383373,42","460264,16","6382087,61",23361.0,22604.0,22307.0,22035.0,22390.0,22502.0
A0062,"460264,16","6382087,61","472010,94","6374290,53",23361.0,22604.0,22307.0,22035.0,22390.0,22502.0
A0062,"472010,94","6374290,53","482069,79","6357371,83",21813.0,21175.0,20913.0,20663.0,21074.0,21239.0
A0062,"482069,79","6357371,83","508391,94","6343273,91",21187.0,20612.0,20348.0,20091.0,20434.0,20608.0
A0062,"508391,94","6343273,91","510237,02","6341399,92",22116.0,21588.0,21344.0,21212.0,21563.0,21620.0
A0062,"510237,02","6341399,92","511316,94","6340761,92",22116.0,21588.0,21344.0,21212.0,21563.0,21620.0
A0062,"511316,94","6340761,92","520296,55","6336643,54",22116.0,21588.0,21344.0,21212.0,21563.0,21620.0
A0062,"520296,55","6336643,54","528785,55","6331548,8",22116.0,21588.0,21344.0,21212.0,21563.0,21620.0
A0062,"528785,55","6331548,8","547481,7","6330055,47",23338.0,22818.0,22503.0,22343.0,22705.0,22747.0
A0062,"547481,7","6330055,47","564260,75","6315715,74",25880.0,25232.0,24824.0,24636.0,24993.0,24990.0
A0062,"564260,75","6315715,74","564321,27","6315642,31",49932.0,48611.0,47765.0,47423.0,47842.0,47599.0
A0062,"564321,27","6315642,31","564782,94","6307952,03",49932.0,48611.0,47765.0,47423.0,47842.0,47599.0
A0062,"564782,94","6307952,03","566028,19","6305628,74",49932.0,48611.0,47765.0,47423.0,47842.0,47599.0
A0062,"566028,19","6305628,74","567473,32","6303399,29",49932.0,48611.0,47765.0,47423.0,47842.0,47599.0
A0062,"567473,32","6303399,29","569964,38","6297741,32",49932.0,48611.0,47765.0,47423.0,47842.0,47599.0
A0062,"569964,38","6297741,32","571199,86","6292110,9",61216.0,59548.0,58250.0,57785.0,58159.0,57719.0
A0062,"571199,86","6292110,9","571244,37","6291884,73",69822.0,68098.0,66615.0,65917.0,66516.0,65627.0
A0062,"571244,37","6291884,73","573045,95","6285636,09",69822.0,68098.0,66615.0,65917.0,66516.0,65627.0
A0062,"573045,95","6285636,09","577069,12","6283244,46",,,,,,
A0063,"412830,86","6416488,91","412548,5","6415824,61",69343.0,0.0,0.0,0.0,0.0,0.0
A0063,"412548,5","6415824,61","411919,3","6415485,59",69343.0,0.0,0.0,0.0,0.0,0.0
A0063,"411919,3","6415485,59","408255,63","6413056,64",69343.0,0.0,0.0,0.0,0.0,0.0
A0063,"408255,63","6413056,64","403903,47","6409233,8",64155.0,0.0,0.0,0.0,0.0,0.0
A0063,"403903,47","6409233,8","395141,25","6400175,48",59640.0,0.0,0.0,0.0,0.0,0.0
A0063,"395141,25","6400175,48","395587,02","6390364,41",33616.0,0.0,0.0,0.0,0.0,0.0
A0063,"395587,02","6390364,41","395288,87","6389096,24",,,,,,
A0063,"395288,87","6389096,24","396907,41","6379379,68",31920.0,30964.0,33930.0,,,
A0063,"396907,41","6379379,68","395957,44","6376386,4",,,,,,
A0063,"395957,44","6376386,4","395855,08","6374193,06",,,,,,
A0063,"395855,08","6374193,06",390521,6365417,27225.0,25714.0,27541.0,,,
A0063,390521,6365417,"385953,87","6352541,22",27167.0,27766.0,29476.0,,,
A0063,"385953,87","6352541,22","382703,28","6346609,71",,,,,,
A0063,"382703,28","6346609,71","378969,27","6336160,24",29621.0,27939.0,29638.0,,,
A0063,"378969,27","6336160,24","374181,84","6327656,44",29433.0,,,,,
A0063,"374181,84","6327656,44","367745,52","6316981,34",,,,,,
A0063,"367745,52","6316981,34","361084,81","6306831,23",29227.0,22618.0,24224.0,,,
A0063,"361084,81","6306831,23","359326,93","6299504,67",23659.0,24825.0,27002.0,,,
A0063,"359326,93","6299504,67","359215,43","6298326,39",26263.0,25034.0,26198.0,,,
A0063,"359215,43","6298326,39","359033,31",6297716,26263.0,25034.0,26198.0,,,
A0063,"359033,31",6297716,"345061,05","6290657,99",26145.0,,,,,
A0063,"345061,05","6290657,99","341855,14","6280888,58",31495.0,29754.0,,,,
A0063,"341855,14","6280888,58","340762,84","6278494,7",37337.0,35393.0,,,,
A0063,"340762,84","6278494,7","340159,93","6275487,38",37337.0,35393.0,,,,
A0063,"340159,93","6275487,38","339517,33","6274115,59",42770.0,40517.0,,,,
A0063,"339517,33","6274115,59","335403,9","6272889,31",52206.0,46204.0,,,,
A0063,"335403,9","6272889,31","331284,7","6271718,91",56184.0,53573.0,,,,
A0063,"331284,7","6271718,91","330992,54","6271701,76",44117.0,41962.0,,,,
A0063,"330992,54","6271701,76","324442,28","6266661,31",44117.0,41962.0,,,,
A0063,"324442,28","6266661,31","320791,36","6263666,3",44023.0,41970.0,,,,
A0063,"320791,36","6263666,3","314892,9","6260705,06",37084.0,35360.0,,,,
A0063,"314892,9","6260705,06","314626,49","6260569,79",27897.0,26692.0,,,,
A0064,"349165,91","6271014,27","353147,93","6272481,71",,,,,,
A0064,"353147,93","6272481,71","358603,46","6277331,28",15668.0,15229.0,14471.0,14292.0,14515.0,14661.0
A0064,"358603,46","6277331,28","366049,28","6277618,38",15125.0,14702.0,14000.0,13853.0,14105.0,14177.0
A0064,"366049,28","6277618,38","367735,75","6276978,72",15125.0,14702.0,14000.0,13853.0,14105.0,14177.0
A0064,"367735,75","6276978,72","367933,6","6276961,92",15125.0,14702.0,14000.0,13853.0,14105.0,14177.0
A0064,"367933,6","6276961,92","368152,01","6276942,79",15125.0,14702.0,14000.0,13853.0,14105.0,14177.0
A0064,"368152,01","6276942,79","369621,94","6276745,3",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"369621,94","6276745,3","370821,83","6276400,43",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"370821,83","6276400,43","371750,17","6276464,05",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"371750,17","6276464,05","371935,19","6276477,82",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"371935,19","6276477,82","372503,17","6276330,61",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"372503,17","6276330,61","374173,7","6275965,09",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"374173,7","6275965,09","375732,3","6276084,74",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"375732,3","6276084,74","376227,35","6276346,14",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"376227,35","6276346,14","376603,83","6276594,68",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"376603,83","6276594,68","382705,06","6276076,79",17474.0,16916.0,16404.0,16318.0,16710.0,17236.0
A0064,"382705,06","6276076,79","396727,69","6270548,87",17650.0,17136.0,16682.0,16561.0,16952.0,17438.0
A0064,"396727,69","6270548,87","412457,46","6261769,39",19167.0,18698.0,18211.0,18097.0,18496.0,18956.0
A0064,"412457,46","6261769,39","420358,66","6256660,26",20187.0,19639.0,19047.0,18679.0,18717.0,17799.0
A0064,"420358,66","6256660,26","423029,39","6255604,56",24647.0,24038.0,23209.0,22695.0,22715.0,18043.0
A0064,"423029,39","6255604,56","428520,49","6253688,65",21753.0,21370.0,20786.0,20476.0,20661.0,17958.0
A0064,"428520,49","6253688,65","440427,3","6247011,31",20652.0,20355.0,19789.0,19593.0,19739.0,18709.0
A0064,"440427,3","6247011,31","446137,67","6243770,64",19752.0,19334.0,18756.0,18406.0,18624.0,17983.0
A0064,"446137,67","6243770,64","447869,14","6243210,33",19752.0,19334.0,18756.0,18406.0,18624.0,17983.0
A0064,"447869,14","6243210,33","452493,26","6241754,51",19752.0,19334.0,18756.0,18406.0,18624.0,17983.0
A0064,"452493,26","6241754,51","457790,95","6240015,14",19752.0,19334.0,18756.0,18406.0,18624.0,17983.0
A0064,"457790,95","6240015,14","464895,66","6239540,96",18521.0,18247.0,17630.0,17512.0,17771.0,17412.0
A0064,"464895,66","6239540,96","466238,31","6239043,41",24048.0,23691.0,23138.0,23182.0,23819.0,23646.0
A0064,"466238,31","6239043,41","466942,64","6238673,76",24048.0,23691.0,23138.0,23182.0,23819.0,23646.0
A0064,"466942,64","6238673,76","468098,69","6237874,49",24048.0,23691.0,23138.0,23182.0,23819.0,23646.0
A0064,"468098,69","6237874,49","472427,77","6237397,87",24048.0,23691.0,23138.0,23182.0,23819.0,23646.0
A0064,"472427,77","6237397,87","472982,58","6237353,35",24048.0,23691.0,23138.0,23182.0,23819.0,23646.0
A0064,"472982,58","6237353,35","475411,61","6234536,19",24048.0,23691.0,23138.0,23182.0,23819.0,23646.0
A0064,"475411,61","6234536,19","482147,34","6226787,19",24044.0,23702.0,23186.0,23349.0,23970.0,23810.0
A0064,"482147,34","6226787,19","482851,74","6226613,12",24044.0,23702.0,23186.0,23349.0,23970.0,23810.0
A0064,"482851,74","6226613,12","483222,04","6226196,18",24044.0,23702.0,23186.0,23349.0,23970.0,23810.0
A0064,"483222,04","6226196,18","483419,73","6226058,39",18499.0,18141.0,17752.0,17916.0,18418.0,18376.0
A0064,"483419,73","6226058,39","484307,08","6225814,18",18499.0,18141.0,17752.0,17916.0,18418.0,18376.0
A0064,"484307,08","6225814,18","487435,58","6225836,97",18499.0,18141.0,17752.0,17916.0,18418.0,18376.0
A0064,"487435,58","6225836,97","498809,68","6224497,35",18527.0,18177.0,17799.0,17987.0,18426.0,18534.0
A0064,"498809,68","6224497,35","504047,82","6225686,39",18527.0,18177.0,17799.0,17987.0,18426.0,18534.0
A0064,"504047,82","6225686,39","517546,61","6227677,24",19417.0,19060.0,18710.0,18861.0,19375.0,19707.0
A0064,"517546,61","6227677,24","529020,68","6226594,96",21574.0,21201.0,20829.0,20947.0,21441.0,21850.0
A0064,"529020,68","6226594,96","532471,83","6227679,18",21574.0,21201.0,20829.0,21863.0,22329.0,22740.0
A0064,"532471,83","6227679,18","539760,32","6236540,29",,,,,,
A0064,"539760,32","6236540,29","543686,82","6239522,09",0.0,0.0,0.0,0.0,0.0,0.0
A0064,"543686,82","6239522,09","546708,65","6241816,36",34158.0,33433.0,0.0,0.0,34575.0,34495.0
A0064,"546708,65","6241816,36","549102,41","6243634,37",0.0,0.0,0.0,0.0,0.0,37395.0
A0064,"549102,41","6243634,37","555474,33","6248475,22",37159.0,0.0,0.0,0.0,44683.0,44305.0
A0064,"555474,33","6248475,22","558664,5","6250886,77",0.0,0.0,0.0,0.0,0.0,44305.0
A0064,"558664,5","6250886,77","559552,17","6252044,81",0.0,0.0,0.0,0.0,0.0,44305.0
